"Distance","loc 00001","loc 00002","loc 00003","loc 00004","loc 00005","loc 00006","loc 00007","loc 00008","loc 00009","loc 00010","loc 00011","loc 00012","loc 00013","loc 00014","loc 00015","loc 00016","loc 00017","loc 00018","loc 00019","loc 00020","loc 00021","loc 00022","loc 00023","loc 00024","loc 00025","loc 00026","loc 00027","loc 00028","loc 00029","loc 00030","loc 00031","loc 00032","loc 00033","loc 00034","loc 00035","loc 00036","loc 00037","loc 00038","loc 00039","loc 00040","loc 00041","loc 00042","loc 00043","loc 00044","loc 00045","loc 00046","loc 00047","loc 00048","loc 00049","loc 00050","loc 00051","loc 00052","loc 00053","loc 00054","loc 00055","loc 00056","loc 00057","loc 00058","loc 00059","loc 00060","loc 00061","loc 00062","loc 00063","loc 00064","loc 00065","loc 00066","loc 00067","loc 00068","loc 00069","loc 00070","loc 00071","loc 00072","loc 00073","loc 00074","loc 00075","loc 00076","loc 00077","loc 00078","loc 00079","loc 00080","loc 00081","loc 00082","loc 00083","loc 00084","loc 00085","loc 00086","loc 00087","loc 00088","loc 00089","loc 00090","loc 00091","loc 00092","loc 00093","loc 00094","loc 00095","loc 00096","loc 00097","loc 00098","loc 00099","loc 00100"
"loc 00052",0.380194792806882,0.756411123326119,0.096939248788100,0.086718296308374,0.085180363390760,0.477746580009965,0.130669933529753,0.745001556027541,0.068414570425553,0.127893726053363,0.638931550197648,0.117180669564435,0.652225649019677,0.118323069128599,0.748280521637350,0.106466100527070,0.175795722028769,0.848643600531025,0.489627072701953,0.256048183822979,0.348850483683748,0.799691779756810,0.087146658785561,0.701501930399964,0.549746803000659,0.146456421369815,0.123871414019644,0.367297383350145,0.200777981891055,0.371556688527604,0.062011487933591,0.810804034012148,0.115632449914146,0.434187514377658,0.068538784408445,0.205635671899766,0.951114284009390,0.178633195274342,0.096669113092087,0.130177984045925,0.628977344894627,0.158582043269873,0.607824339796051,0.134950639543619,0.991263315800320,0.350702343136546,0.313930280491543,0.067782324513357,0.636865772859022,0.397949492479538,0.125302810631129,0.000000000000000,0.176624528555541,0.168177504554798,0.751605060735003,0.653325318598831,0.336052195773184,0.111377111396885,0.514417777973093,0.145016694491990,0.087522972900393,0.711782182377700,0.071598520549602,0.291879988209550,0.082292807617145,0.041479091147250,0.170700883130111,0.633217431515514,0.078271692284507,0.370559499922020,0.253798294940074,0.145863200041446,0.118901417393072,0.098196059022329,0.190361909381955,0.335297115807141,0.301585947022866,0.485871230689231,0.102785243103906,0.423023130021873,0.148418000197559,0.192458711094554,0.962296717745705,0.039219144302155,0.135105018031078,0.342804384732270,0.078349692849792,0.740305927170606,0.657340909986466,0.097592854854253,0.333162668107456,0.660034778659404,0.181065464563630,0.109377057960658,0.147693632618072,0.101721589879106,0.373695782368635,0.654849013120992,0.061797396977125,0.124634493039262
"loc 00053",0.354519626013195,0.728053221872076,0.221486968403682,0.348141164659571,0.177547469961343,0.414328014324296,0.150997128042184,0.754549102747194,0.261336971297921,0.202730482199242,0.659946482224866,0.109703394491257,0.570973668079198,0.178954881292267,0.591542231651699,0.313743572034351,0.270370556922634,0.682954694965494,0.428330064664529,0.240903517891886,0.417428768477357,0.750113422964794,0.204605193955357,0.640366342106443,0.466125199483316,0.270105374548921,0.183066551480732,0.366902243814425,0.311921642544187,0.440112588572596,0.270577620492436,0.735119785706520,0.253828951222824,0.326968884226730,0.290536126182091,0.218719136571123,0.944432686720672,0.224407472554700,0.145110281115768,0.255666773232562,0.596969557765897,0.230742309662536,0.479767251429317,0.214063725485101,0.986731067878342,0.295799859418605,0.331067225877533,0.311276805814120,0.472637873875285,0.366129103260593,0.079045270074712,0.176624528555541,0.000000000000000,0.177132379250719,0.602061234710374,0.507417027905560,0.395068314715484,0.174557604069072,0.530247277256009,0.252410437875936,0.201810072570323,0.572424547490709,0.319440334683650,0.298906155669598,0.211914500166045,0.233525221601590,0.241559092589951,0.624715545529510,0.106585247733879,0.373879285197051,0.281207373053883,0.334717917998153,0.138896483814655,0.130631572340499,0.244870931918813,0.227679193040902,0.304792784789792,0.485241321030909,0.291412722041468,0.309098461839331,0.146804796456248,0.246747519353734,0.908321272173917,0.222380077752627,0.112518237313987,0.298952031439779,0.330116311238057,0.659214088284449,0.461483349702215,0.195165023777865,0.289255972978969,0.534677082466155,0.347051434926376,0.133050387038925,0.205907827135248,0.258043749787414,0.299894946661242,0.559364356159276,0.286731086158350,0.146760009858168
"loc 00054",0.342588575777826,0.768812750121543,0.261521189746306,0.283113157252387,0.230356006976792,0.502937428283004,0.206349434092103,0.772813272202873,0.283022387083755,0.146709291954610,0.688361922109498,0.246514271627737,0.631805106404076,0.138206291287039,0.663554217104613,0.313648437033658,0.366979544616134,0.695558954282487,0.457860043560460,0.127673840283978,0.490937896218766,0.814237212243667,0.227268049874337,0.606360060551673,0.538648699355926,0.353018523417345,0.193418053793639,0.450030695266062,0.310615265717728,0.492893914356074,0.250683785757060,0.739333483361178,0.265614884574838,0.197816895207483,0.247467440623432,0.116856124425472,0.955424033580759,0.199568246232285,0.230833085332464,0.298737653270313,0.683118407792067,0.209565318320395,0.553875364169020,0.136066744399590,1.000000000000000,0.330192721984095,0.414631835495708,0.267443983383174,0.559231014469425,0.290620105162867,0.161238767156689,0.168177504554798,0.177132379250719,0.000000000000000,0.676526107279587,0.584203172997256,0.470823082085885,0.258271126747506,0.592221134097373,0.318025969685117,0.116831583601605,0.614903375364199,0.278748339656276,0.311820359018471,0.221516296683331,0.221437517199024,0.333903663841655,0.683298421630366,0.124493058338275,0.270456489780176,0.216352246647563,0.323341550542699,0.242656604470887,0.141376796177217,0.183925412041364,0.182352606518253,0.351911031572877,0.525764469935893,0.273298111068173,0.317132102697280,0.184418330693441,0.302788348851686,0.846951937981171,0.186757030813562,0.164496635304894,0.290730332651283,0.300432740789475,0.689776319241495,0.586261059094532,0.187392475585213,0.180462258374365,0.562130193130730,0.373867691506178,0.163392230752959,0.123690903714599,0.295228303258496,0.218893022808587,0.617057597509469,0.288641972838170,0.202365683896458
"loc 00055",0.357251464988206,0.851397786989035,0.710747955106506,0.804759134617026,0.609999861353185,0.495353545222600,0.590460833747712,0.858372793755919,0.709045175414418,0.763638586649871,0.780692147902316,0.571843646817233,0.816930830457577,0.782037149295805,0.247284960003426,0.730996864331708,0.774820046004783,0.491167287938396,0.691350465271684,0.753289531747604,0.626458634497562,0.792103121810690,0.624425605335467,0.213542076772340,0.815740085347782,0.794645044839870,0.740819369343904,0.714553120088114,0.687041959884353,0.774141194243420,0.763318182692872,0.842303263636724,0.753680963037249,0.505432158282818,0.752668875833444,0.662117259208807,0.970773782299997,0.607565914112518,0.687822875434050,0.758551597959829,0.874547416727866,0.692001013109390,0.573607333628548,0.777309259046630,1.000000000000000,0.300224523752092,0.606914124698455,0.796055859956337,0.312747922342625,0.358271090562538,0.653666792474200,0.751605060735003,0.602061234710374,0.676526107279587,0.000000000000000,0.106500485367658,0.578466915410345,0.690072861848083,0.831757800586406,0.666433991579156,0.656475501383194,0.068143925227539,0.769712394468013,0.365667304622236,0.666370460598940,0.751729238554858,0.740979725622787,0.790249896136324,0.659144238264266,0.831271876819054,0.716049581386901,0.706367606405527,0.749363073285120,0.539039249766289,0.654209050408350,0.703489644870046,0.443247232986677,0.744046322439777,0.843221507197850,0.746469454095630,0.532478986187527,0.724177658219150,0.247722710861916,0.713455420964841,0.570688941669007,0.250816802273647,0.757906366598678,0.143550088109205,0.278811624744741,0.741463128251958,0.791126744404128,0.102730151699402,0.759498247828273,0.752208280809429,0.777650910048753,0.688568478426146,0.778615389105004,0.660451722430584,0.761814500214115,0.762223705928526
"loc 00056",0.272168291687410,0.842020456840827,0.677419674519862,0.714019467933612,0.550529754829101,0.513164407755890,0.498229026659780,0.872841084593190,0.671105967597634,0.634242055910508,0.829632905723473,0.481746463550987,0.830822045135017,0.631532996535872,0.214518098945736,0.683731911492292,0.702762636189941,0.506334008694959,0.547421426325281,0.638720923134226,0.680369990729040,0.820230206146376,0.546310628662177,0.175676322046955,0.776719567661137,0.749755173655838,0.618483034991427,0.714973276741946,0.704223079470411,0.685815554641177,0.710339149527192,0.791677373077592,0.745677519515848,0.362918158763914,0.659397743666502,0.511800063593349,0.976505639927839,0.479083659697510,0.621964924235150,0.694428957070170,0.814568714316913,0.644791758373845,0.558699544999042,0.674926299334785,1.000000000000000,0.187079006811944,0.621675894382481,0.731199357891124,0.333363335200627,0.224804653465977,0.568999503746995,0.653325318598831,0.507417027905560,0.584203172997256,0.106500485367658,0.000000000000000,0.628612332472275,0.663358112387944,0.817638307364721,0.660755005289458,0.560078963463270,0.080042118655926,0.719211533024249,0.275151474137973,0.604074363590044,0.683843152250010,0.718036487776726,0.805075255119033,0.555053194776919,0.642579327601951,0.660289602070733,0.712565110415770,0.630931437452891,0.411494946566575,0.561840830313964,0.582777842367915,0.328725577124670,0.786365542692878,0.740781977444919,0.650779744270711,0.421349707706353,0.689491298174134,0.322481197763214,0.637141642765616,0.483579592265404,0.160794485206380,0.674125909117195,0.089592778724949,0.290272192765067,0.646585994731177,0.662055336585453,0.091229364901522,0.774885208817330,0.609753834401763,0.637839203865497,0.655673413889900,0.644504245087107,0.676978885934580,0.728069833117178,0.624658667534660
"loc 00057",0.353332231789540,0.510824252290036,0.243023707874672,0.427111660742450,0.210561799838694,0.464027892538771,0.324890881042840,0.445087314335401,0.217641086156266,0.385868373407961,0.297106382961202,0.279798198149880,0.582690403103079,0.500124973085379,0.691375903555668,0.199715113880124,0.440752880469012,0.875009638049140,0.725695788428850,0.473729645258691,0.008756496691818,0.442997745973337,0.280754687319288,0.750463322487675,0.659087811512927,0.415850471181267,0.427452701432357,0.200384509556871,0.201646958749449,0.573495425724372,0.306907598173614,0.853025208797228,0.236261792974204,0.645199935795381,0.334417589674027,0.566448393327616,0.687198573494105,0.369449500853386,0.269208127350053,0.362599614667643,0.780263972167877,0.275888082508833,0.373993318542735,0.417563129566102,0.760399614808125,0.472324918590148,0.068518235888637,0.377725563636265,0.654103244979990,0.612638520294834,0.309493638153709,0.336052195773184,0.395068314715484,0.470823082085885,0.578466915410345,0.628612332472275,0.000000000000000,0.251024183576181,0.598660055135086,0.184245467266619,0.340049357138441,0.598540989252795,0.290096649161290,0.454835172251559,0.237909956649364,0.304184272717660,0.325795126163725,0.369642428210130,0.341038617935628,0.669658264583480,0.312149412706128,0.166039099875436,0.377036763419708,0.322701815215593,0.337807563537405,0.587998149662753,0.300459745001004,0.514920926888106,0.540003116553870,0.632289166606095,0.323632228835312,0.164070395416504,0.919582165709530,0.288077136671396,0.338016842033840,0.400508025875750,0.368360448383193,0.778963057432689,0.633863387870203,0.353930166657878,0.491830382829896,0.641303450379815,0.151404407845387,0.527217206623448,0.451715635346663,0.241578108092671,0.638958253102096,0.700024417857592,0.274722877593598,0.527337834829540
"loc 00058",0.417161308542183,0.744514003547895,0.069828607305865,0.253931858768834,0.101605344058694,0.329321091293538,0.199472901103490,0.732010459217031,0.073154133304471,0.261388769357133,0.592388311401521,0.167320365855746,0.547690388806334,0.300638942267735,0.711390317777539,0.185211932717575,0.168914848639870,0.775190085963482,0.543134462897233,0.385031387481400,0.266981770900900,0.765997948551269,0.174940188784345,0.752338681516539,0.458680988933111,0.098556401025710,0.225092581409566,0.301294289051521,0.121215638693986,0.396766185915895,0.108710999771147,0.793795140616121,0.054524129663425,0.519378328851171,0.212675496255309,0.362251581917524,0.957375261478967,0.262428630802930,0.074334739708885,0.129261010954717,0.565321773779291,0.158973656984022,0.565320804948088,0.255727894839040,1.000000000000000,0.439038193034350,0.230044404472051,0.174598906995246,0.513806005722306,0.503726493063320,0.129344841379387,0.111377111396885,0.174557604069072,0.258271126747506,0.690072861848083,0.663358112387944,0.251024183576181,0.000000000000000,0.423983501297777,0.072230013468347,0.220782716335064,0.668343709418614,0.161414191037303,0.332632760043179,0.095439152776268,0.108043709896400,0.059606033871909,0.602767591925107,0.117787474759266,0.554061193685684,0.279124880102232,0.112394671826806,0.185988776940674,0.192371709123503,0.231088680859969,0.420032335360725,0.327543541812837,0.350033519041044,0.248123467378760,0.444324969899560,0.208254832638158,0.151939483353712,0.959624868337282,0.131466628271050,0.178085318034149,0.383446173068272,0.220270176076315,0.775233991557633,0.525621737335833,0.207584784401084,0.454316689557074,0.652525589013771,0.123829018149192,0.225546227362565,0.305584683728408,0.088452734042647,0.458672436638315,0.543068197530478,0.082911079874846,0.220939910526816
"loc 00059",0.646190992033047,0.804906356174510,0.383585453687873,0.638858303146632,0.592556544556450,0.309552044705161,0.599737921951313,0.771634665004209,0.452631612086922,0.567057061818085,0.731084370437453,0.593569314240335,0.526848266979644,0.527593578031600,0.597206754271590,0.573373134943035,0.287955165388369,0.760921737181528,0.386162807258261,0.605773508173618,0.610113386756889,0.841320581715568,0.514326106374774,0.808304877567276,0.126866530544700,0.317094259657148,0.596310373425483,0.568986087607048,0.585197837597715,0.303942321924322,0.558424019231362,0.514140220124970,0.477028231573193,0.762210523035596,0.548533999675510,0.556082831435967,0.918511830170501,0.436066920193705,0.498769554905161,0.348138077652395,0.162315373818798,0.565632626088617,0.708141513726686,0.465143258200388,0.984157365002925,0.670666393870177,0.572189048416504,0.584954795945985,0.417737488688457,0.700078074792793,0.561079246514122,0.514417777973093,0.530247277256009,0.592221134097373,0.831757800586406,0.817638307364721,0.598660055135086,0.423983501297777,0.000000000000000,0.497098184401420,0.575609100279825,0.833671272613261,0.536690906656450,0.704267384341024,0.589732431768769,0.488823800393483,0.321920291272907,0.760004614976398,0.531103247722911,0.673939183872484,0.504038816834372,0.597922761786716,0.520442918507672,0.579667863670179,0.389387129681049,0.638294298657899,0.635520378104115,0.273963725084168,0.626534236115763,0.530524820243411,0.610280640802536,0.537714194867928,0.966956276450928,0.550967096350752,0.641700095763348,0.606490247688826,0.611309334573059,0.911342786973267,0.610119585070565,0.509685286487887,0.672985993425514,0.805904710707870,0.444673771616428,0.623161506700076,0.579441762246404,0.469741645134438,0.729112104477254,0.566984366591209,0.475427454297640,0.494401094649790
"loc 00060",0.399221740141427,0.709295610509056,0.099967759939120,0.258664528794827,0.123564891349215,0.391482680957012,0.149259339477730,0.711536108918935,0.075854666679688,0.266718881741483,0.561974626036680,0.155473573540883,0.528329729110793,0.337114958282770,0.697905496616857,0.163645888511062,0.248936585953564,0.737205517955262,0.605553303781663,0.381826836143725,0.204434133352343,0.746559125550929,0.160323031074970,0.748342128581733,0.558968983242561,0.197591558810522,0.200777954262565,0.278108352807596,0.042582527079675,0.384888702614142,0.095700503490581,0.779146855779772,0.068556016855697,0.556104752630097,0.200242482100825,0.391657212597626,0.944963728129503,0.256951094954287,0.080354255270790,0.125976077443904,0.649759741678753,0.099161600692692,0.525324920132642,0.287800130705035,0.991263315800320,0.430957524520463,0.217497832576446,0.201621420356311,0.564342184903813,0.514642890516261,0.155914544379109,0.145016694491990,0.252410437875936,0.318025969685117,0.666433991579156,0.660755005289458,0.184245467266619,0.072230013468347,0.497098184401420,0.000000000000000,0.210868291489781,0.667428400845382,0.142964314380394,0.320695041739585,0.063586003534016,0.123295812124066,0.162067800355646,0.575173995580764,0.144047940247348,0.536787032630826,0.241961602773935,0.092237187195311,0.263923796893288,0.203282883601334,0.215981028980454,0.412690623694467,0.277881006187900,0.334768744617371,0.334144800357397,0.468730098449064,0.183172080398283,0.168332779050184,0.955324210726796,0.131757465073657,0.170229727812286,0.371692058615905,0.203954993815195,0.770143871381938,0.505304556902215,0.221250812129099,0.461521847425265,0.669466830668356,0.138332745637589,0.282497710270297,0.324807868974460,0.037593450569578,0.483312722226089,0.479106185973188,0.105481486562155,0.261013425744227
"loc 00061",0.333406903728349,0.739221582773552,0.168512925822394,0.137485705453790,0.130492073248612,0.515531205240945,0.135984571793095,0.745682672928238,0.154561153392800,0.074359901052942,0.639706950529426,0.156208051069064,0.699714011021443,0.090996514627497,0.664723819760884,0.164123251638137,0.262426460682162,0.806416180372361,0.481530995799571,0.139394245355282,0.368108596962665,0.780580306570291,0.069935605480647,0.592739774626370,0.555231194309588,0.280912201615020,0.130978611172357,0.418401730829985,0.241559294159749,0.382824599046184,0.137077592637159,0.780208009742592,0.218558055905063,0.321976189691444,0.093010084062936,0.134253853459594,0.946104040015364,0.136550946446943,0.179331843893771,0.196163753124627,0.657935044788446,0.175614962387590,0.564070173688053,0.097240185265967,0.988502252696889,0.254989165295296,0.340670845433367,0.163184295511387,0.616677480832985,0.297003463721228,0.152930579796080,0.087522972900393,0.201810072570323,0.116831583601605,0.656475501383194,0.560078963463270,0.340049357138441,0.220782716335064,0.575609100279825,0.210868291489781,0.000000000000000,0.623353714023313,0.147911307120373,0.275013693478043,0.126398910332844,0.104097856880906,0.293167646095282,0.643792095862097,0.096890312007629,0.284107973200025,0.171605014518521,0.203233331504445,0.213680895839540,0.082458020583121,0.138020386972278,0.273974460469763,0.264403066874265,0.537411590767604,0.214967502748690,0.388707694875315,0.145718425785639,0.264532814430459,0.875144461591833,0.074968295613938,0.135134953769922,0.237501379517718,0.141323953923850,0.659894425621542,0.631893349022968,0.080050560812892,0.266769624083594,0.575625647023464,0.290389637656475,0.161415368874963,0.089591172655745,0.175697877464869,0.314747227057594,0.661502684975849,0.179490966752572,0.169322736861565
"loc 00062",0.281571098156597,0.843011728236114,0.691349328483702,0.772543336105288,0.578828032643158,0.497498970354429,0.562873666267727,0.846683269004573,0.694267061508467,0.722323165703358,0.790585684674098,0.559426299880897,0.821360998341657,0.735583114264125,0.257808015098792,0.716991000862889,0.772260663341760,0.496825520698195,0.659066520729302,0.715209222420097,0.643718103285823,0.799673283692324,0.614241664647828,0.212571400879577,0.811734434186639,0.778134498634527,0.699281148892872,0.692327885247059,0.676208913120505,0.784249204735589,0.746358802390418,0.849721073170306,0.730992325579531,0.416880290067372,0.722630055583683,0.592644492199226,0.967156546595869,0.568686762270648,0.656946383759035,0.750701496775074,0.884093052622321,0.658200030547524,0.542791293575092,0.742578056885419,1.000000000000000,0.275976932417278,0.603429477121208,0.761189024800613,0.320393779106010,0.308403015185678,0.612541073713850,0.711782182377700,0.572424547490709,0.614903375364199,0.068143925227539,0.080042118655926,0.598540989252795,0.668343709418614,0.833671272613261,0.667428400845382,0.623353714023313,0.000000000000000,0.744858534835447,0.315340805937304,0.643739622546941,0.726657632330111,0.718334082393598,0.783993744354417,0.613385144897593,0.776043103893195,0.702741334108865,0.695477293315282,0.694422631338412,0.482517973330919,0.609010174576221,0.650447535217835,0.386402180564718,0.773768981228602,0.801182555915407,0.723741570127708,0.476441666070475,0.698808694768146,0.250770724069345,0.683884372041952,0.537781823760993,0.191669958347804,0.735969219508176,0.114832121787722,0.270466038116734,0.719981621550190,0.720344263209932,0.064775435339473,0.752883487847149,0.694155576045057,0.728894183922211,0.684182721799843,0.712074915073594,0.665855960275217,0.750494348566921,0.714085538656415
"loc 00063",0.408272242138975,0.745220424078329,0.130391095186719,0.055500158172170,0.108881313996049,0.541318929984794,0.176028846305953,0.713430214993972,0.077908473569103,0.199484736356732,0.606179419080953,0.174891383901977,0.702408704929497,0.235623871698149,0.802934528686884,0.067421319156015,0.227242017285304,0.907783079245504,0.574345678771791,0.360862668089731,0.303738520229976,0.784130536705698,0.117149976112944,0.756149898032714,0.631536504715214,0.176210949968950,0.198545068431086,0.367531123876477,0.182445039340592,0.404985377816765,0.047074648582906,0.864755868529710,0.113533898485709,0.571459238908319,0.051566366551892,0.319950103712938,0.923289599293215,0.243319512321250,0.144690790294722,0.174463316765230,0.697182781573079,0.182169407568628,0.627552054594641,0.229251005907698,0.982488603236030,0.419675000980577,0.323538931276301,0.028612562721631,0.720862819049057,0.493374035684605,0.220575693937299,0.071598520549602,0.319440334683650,0.278748339656276,0.769712394468013,0.719211533024249,0.290096649161290,0.161414191037303,0.536690906656450,0.142964314380394,0.147911307120373,0.744858534835447,0.000000000000000,0.327067785322354,0.106494035479560,0.048613269149360,0.230528656622381,0.632134908106647,0.151941875588847,0.487343216661606,0.319171045799228,0.106032442808678,0.198320505260233,0.167541453547532,0.224668979799168,0.451867117019458,0.337370412986853,0.522348936231089,0.140092729196175,0.547910514776035,0.207367663575651,0.237464702377862,0.979087665873690,0.053247547914557,0.210762471028389,0.392164395648746,0.051433642804675,0.778621096338369,0.727962036718430,0.162679572009625,0.432611202740796,0.720367313334554,0.153174451903073,0.229882302032361,0.228562959857961,0.098797465688965,0.495090716213512,0.702217333995734,0.053469425515019,0.221671159386746
"loc 00064",0.194668339012367,0.759953908281890,0.400347171725589,0.321940935760472,0.233683695655547,0.486230244903495,0.178231382540164,0.791405511563081,0.354349671463874,0.342218853954182,0.722663936421279,0.187399531203103,0.622102083837483,0.337482689870120,0.420773021715392,0.331685967836446,0.452544207387488,0.458293933603608,0.427274068646841,0.405455513570994,0.495746534495400,0.783232448417380,0.287063895070885,0.351192392285926,0.717203438721872,0.433879220140774,0.231830748514325,0.471940918447794,0.371777715660228,0.507103495704707,0.305449581791481,0.727518592643366,0.397766628518331,0.242949377763821,0.306377077767638,0.256337371080273,0.957767163768385,0.223141852324641,0.235495942397840,0.408470599387380,0.756641833183605,0.328925664400085,0.455164193776488,0.414784422611043,0.993193562349122,0.143576851996739,0.441286018449645,0.321161339445069,0.401949667612334,0.145730232948169,0.260921005591190,0.291879988209550,0.298906155669598,0.311820359018471,0.365667304622236,0.275151474137973,0.454835172251559,0.332632760043179,0.704267384341024,0.320695041739585,0.275013693478043,0.315340805937304,0.327067785322354,0.000000000000000,0.238156638953646,0.336211179755457,0.442419407044069,0.685412240129613,0.231892836440637,0.385272139576214,0.447037619407449,0.393224769431749,0.280161068840785,0.158280954624144,0.310683574350118,0.315184219151627,0.170967220436404,0.568409449271964,0.334892802713825,0.440443657477102,0.135161225875653,0.399437860551920,0.539040424627432,0.283945941335922,0.172775561030045,0.164661630785181,0.285139266491016,0.297304570042650,0.354672437559902,0.365451955595022,0.376246344738858,0.305341045149116,0.481380775949002,0.240132053196318,0.340201899884676,0.305442418530182,0.340800771183129,0.531705308108698,0.372422691454905,0.273306124317986
"loc 00065",0.338014829423872,0.725421819016307,0.141852202682644,0.152779922366646,0.066340433681437,0.487186575231733,0.091113932034143,0.731729616057857,0.087361976446883,0.170766058644619,0.595619970535673,0.106766498393154,0.630235733401453,0.243851325675752,0.724941696319304,0.139620381164517,0.266779056014756,0.778226931840449,0.584980456033867,0.296037385145292,0.258984995088277,0.766943476181058,0.106255872029981,0.698893024391906,0.633458148676395,0.233503739337257,0.118958498995741,0.330248041740104,0.082544594388229,0.436675092902329,0.054165901082515,0.834025193625242,0.099149328260120,0.444205964125871,0.123549514324828,0.297717864943323,0.957659017600952,0.214764972387001,0.069770718133325,0.155620680478954,0.731500333334421,0.082858489351173,0.527251696127807,0.233589424379372,1.000000000000000,0.338321934744092,0.262801074424479,0.129167215242598,0.636203721158874,0.410837130764039,0.106657532023645,0.082292807617145,0.211914500166045,0.221516296683331,0.666370460598940,0.604074363590044,0.237909956649364,0.095439152776268,0.589732431768769,0.063586003534016,0.126398910332844,0.643739622546941,0.106494035479560,0.238156638953646,0.000000000000000,0.095760117237410,0.216687064304016,0.612788477779844,0.090163281182466,0.424640114087852,0.220869664418168,0.088579410734296,0.201924210895892,0.118460886903531,0.176099982246518,0.318750240068346,0.240143920352973,0.453286980503717,0.213551950965725,0.436783680522158,0.106987872356169,0.174707465184898,0.936435878516084,0.070041752185073,0.090162729554717,0.322244204501558,0.124926320876642,0.703682216847254,0.570430198099138,0.154017016829052,0.361843174818890,0.639953399609060,0.205346698576488,0.160278007951102,0.214508379448025,0.066933081940941,0.368618463097388,0.573561800743207,0.105532481273916,0.176601919109698
"loc 00066",0.416624152776351,0.770282328822916,0.059353811925114,0.083570195428721,0.093678747346555,0.450058520529075,0.180737417543985,0.748114966515016,0.043763285927967,0.149950947562016,0.633065704987392,0.158097731603547,0.666124125010879,0.169083371245617,0.747329993303956,0.089019614591634,0.162077531595252,0.859050211009696,0.518256568419767,0.291236420894104,0.322825005535158,0.804161598254537,0.079398439539633,0.715873029336485,0.516464340501595,0.131470670839166,0.171563779764630,0.376677752940873,0.177915496895666,0.363695720623612,0.055670350193410,0.818009894949371,0.103632776743332,0.509912148119163,0.060741856897514,0.261385937123877,0.958558443767132,0.200459198121486,0.127722483813861,0.114425447493354,0.609943024280902,0.166270553038164,0.636141410500923,0.144078682598301,1.000000000000000,0.389180733328050,0.304856202542342,0.054429456308801,0.625864238761612,0.445509674000662,0.156391204068949,0.041479091147250,0.233525221601590,0.221437517199024,0.751729238554858,0.683843152250010,0.304184272717660,0.108043709896400,0.488823800393483,0.123295812124066,0.104097856880906,0.726657632330111,0.048613269149360,0.336211179755457,0.095760117237410,0.000000000000000,0.151397201702555,0.642668892320587,0.094518042666978,0.442768702894929,0.254718221834250,0.103012234679415,0.169195909792219,0.142012048247231,0.184113727007224,0.396797773110075,0.331686649090910,0.465331904669199,0.142615954349964,0.445224267460921,0.201012957407789,0.212964891303233,0.965414464164886,0.043751882645910,0.186494876931027,0.350373559035105,0.082867367436013,0.770465071345038,0.657720857675432,0.094223501599264,0.411600492055360,0.670131996555829,0.153138660424254,0.189228211428017,0.181704178130386,0.088563072656314,0.434457817831704,0.656707988882107,0.042568443740995,0.174194331611285
"loc 00067",0.498708067798363,0.782579767812697,0.071039561262071,0.322096594254151,0.197496253375238,0.263950885691473,0.312962837495093,0.749764065488118,0.105752555555294,0.338085282636947,0.633166927488644,0.263786492185049,0.547204708444541,0.346605628558638,0.718040569126517,0.249619035796739,0.176492942097886,0.810673092913696,0.555920824722807,0.447113773388349,0.338316995937070,0.793090172814033,0.246726739585413,0.772682795149041,0.352290208202250,0.056911367647267,0.338111745254904,0.364784054234248,0.227499342022173,0.400740912042185,0.203935669194607,0.788154842406044,0.121093053000198,0.597067669991247,0.275686581050065,0.430426542596568,0.958868415944522,0.335960113116163,0.162388035166518,0.178117346217025,0.457455141851941,0.271210601086014,0.646450159201930,0.283129295493895,1.000000000000000,0.519296343390724,0.284446375411490,0.234560010244079,0.477995017136237,0.575706970540667,0.219250478568857,0.170700883130111,0.241559092589951,0.333903663841655,0.740979725622787,0.718036487776726,0.325795126163725,0.059606033871909,0.321920291272907,0.162067800355646,0.293167646095282,0.718334082393598,0.230528656622381,0.442419407044069,0.216687064304016,0.151397201702555,0.000000000000000,0.639469073857337,0.212503193104195,0.633548072318018,0.354433395892210,0.193140019864517,0.222386597871257,0.288630169236302,0.315965602894196,0.510141236034882,0.430722554357049,0.336843441406891,0.308030920101990,0.487278732318241,0.319844794926195,0.228725094617053,0.973104457957794,0.207345380991648,0.292347613242320,0.448433603038664,0.293521954328136,0.823635289720753,0.554858764160991,0.276521854633425,0.534098122886905,0.672408477107059,0.135270196174684,0.328774553283000,0.379030016172723,0.165688631234477,0.547683216072428,0.571119905615076,0.121887121275188,0.310611930780029
