"Distance","loc 00001","loc 00002","loc 00003","loc 00004","loc 00005","loc 00006","loc 00007","loc 00008","loc 00009","loc 00010","loc 00011","loc 00012","loc 00013","loc 00014","loc 00015","loc 00016","loc 00017","loc 00018","loc 00019","loc 00020","loc 00021","loc 00022","loc 00023","loc 00024","loc 00025","loc 00026","loc 00027","loc 00028","loc 00029","loc 00030","loc 00031","loc 00032","loc 00033","loc 00034","loc 00035","loc 00036","loc 00037","loc 00038","loc 00039","loc 00040","loc 00041","loc 00042","loc 00043","loc 00044","loc 00045","loc 00046","loc 00047","loc 00048","loc 00049","loc 00050","loc 00051","loc 00052","loc 00053","loc 00054","loc 00055","loc 00056","loc 00057","loc 00058","loc 00059","loc 00060","loc 00061","loc 00062","loc 00063","loc 00064","loc 00065","loc 00066","loc 00067","loc 00068","loc 00069","loc 00070","loc 00071","loc 00072","loc 00073","loc 00074","loc 00075","loc 00076","loc 00077","loc 00078","loc 00079","loc 00080","loc 00081","loc 00082","loc 00083","loc 00084","loc 00085","loc 00086","loc 00087","loc 00088","loc 00089","loc 00090","loc 00091","loc 00092","loc 00093","loc 00094","loc 00095","loc 00096","loc 00097"
"loc 00028",0.552772018062904,0.457577675481546,0.253619908793910,0.331258530831752,0.161022022395246,0.276637932123591,0.426533632321779,0.152036920823881,0.255082172548936,0.392984542024518,0.118163037556157,0.284769791533512,0.368169900064268,0.398666658006299,0.151504359434770,0.111800456882988,0.886995146131345,0.164023791116906,0.415103219878919,0.182057188556289,0.784555695916654,0.140872976598687,0.325841421804578,0.263265381041702,0.175637205371733,0.092873725729316,0.136973136232431,0.000000000000000,0.939551199453240,0.531332071783464,0.129995936795884,0.490849275959889,0.484171634092585,0.533359191533146,0.040443319138954,0.425532206244529,0.547019839709514,0.425129841322447,0.292550043712835,0.123771245253263,0.465836599464055,0.425871964739344,0.492135456398661,0.182972240274716,0.665419550598759,0.521997022244194,0.239267531668870,0.388652872345884,0.519632656196662,0.890125149448060,0.075093214647390,0.325954826079941,0.300105271961152,0.427216186270414,0.329935863653854,0.168528830721293,0.578386747614273,0.021761640375494,0.495694184924248,0.321133872174946,0.240858064200243,0.274576225755772,0.253918097649326,0.571295129785637,0.286945091809976,0.620691526716614,0.430034695707875,0.343147498712802,0.479887090118733,0.981016715116998,0.188375336359827,0.308410227318529,0.818653617566148,0.049526613902742,0.909842604751645,0.296436861163270,0.238950900850491,0.088863748579821,0.287453847784579,0.067551512718986,0.116350460797551,0.192704872615958,0.126123313805167,0.323181372555306,0.319193774128901,0.210664485100257,0.527311755634963,0.130614948522448,0.744001124655394,0.149160848278913,0.642756047822871,0.170643499750670,0.254186528934213,0.045027514846643,0.112651153204710,0.134212437847703,0.057497554268976
"loc 00029",0.084840775591159,0.143128623352763,0.322881786668371,0.225153543469730,1.000000000000000,0.294444543945623,0.153831087644312,0.839996802795316,0.314218285715280,0.193047473110074,1.000000000000000,0.276946608183977,0.192486302368029,0.189862151797629,0.558583933353691,0.836777945491701,0.095726750135646,0.439753752020450,0.163649462649060,0.395095361698359,0.152952798643672,0.885815204516335,0.218255421187683,0.274840323513603,1.000000000000000,0.543975340077179,0.505039695098613,0.939551199453240,0.000000000000000,0.106511636802363,1.000000000000000,0.112054372579056,0.144128783689581,0.098466986314338,0.826836074486440,0.184105141890705,0.089219024043703,0.157240327703388,0.256413871288061,0.897822229101121,0.196291662770399,0.149383692688931,0.123109846075227,0.530310932583872,0.047125748982993,0.096957263489824,0.313651741848674,0.169573741068299,0.112541789025655,0.107367090016297,0.699928803485648,0.230635884160859,0.385402110908825,0.146100861554184,0.226656433464869,1.000000000000000,0.137714648596473,0.722768914640124,0.117931859652265,0.306688596015552,0.422648439932900,0.288336361859974,0.328316696755137,0.075217432249346,0.259626498782557,0.093500391466907,0.158616399217191,0.218705461637045,0.120738076646100,0.071375370182971,0.384494714742125,0.246709930989474,0.059567764104948,1.000000000000000,0.018059084261419,0.250131884445717,1.000000000000000,0.576544062094801,0.290479513313704,0.717092394445274,0.557936145126170,1.000000000000000,0.858809840843819,1.000000000000000,0.244211664117839,0.467333539443902,0.130368299206560,1.000000000000000,0.030729764400618,0.414730742937391,0.095586342839015,0.444931879200400,0.324296966273514,0.801471433974981,0.528354590341835,0.492779988436355,1.000000000000000
"loc 00030",0.017114884797597,0.022720066165036,0.105382676760080,0.042481843507311,0.696658620144361,0.090503337300505,0.019303128229997,0.471150278186875,0.099349115245106,0.019146121692568,0.939475741349719,0.078944621043103,0.031764295523398,0.052198782882867,0.255725939696831,0.461864231985609,0.114524060905987,0.158540672109096,0.017518658383227,0.146800433236974,0.128464059146112,0.504351043066105,0.051994540154492,0.057446999104445,0.800638635942314,0.229511943649000,0.201831659610898,0.531332071783464,0.106511636802363,0.000000000000000,0.760548630941154,0.024500238351653,0.045025960238384,0.015599842775639,0.439455452144247,0.057006746090337,0.010507490745572,0.029120362313722,0.074965258684305,0.510757548137365,0.063354702777176,0.019363979330263,0.016629990765519,0.233789105628268,0.031344741030582,0.020185456009369,0.094250024561066,0.036063689581106,0.015678421989156,0.130510295039719,0.353334683970127,0.043644152540130,0.171406399375305,0.028753292855630,0.042529221818985,1.000000000000000,0.052918728815582,0.358917964495100,0.015746806866798,0.106477776273969,0.180517995821158,0.079486874239808,0.109547999656002,0.019366873006901,0.072641510682849,0.031240298092025,0.024494387103516,0.044173460279756,0.018335503874771,0.135917224485803,0.142426687456181,0.054852878523873,0.071881806350886,0.594400602548733,0.084919517791831,0.064151500898462,1.000000000000000,0.250593394795102,0.085759577452150,0.366902059837378,0.237383450675654,0.877542481134597,0.476467064870906,1.000000000000000,0.063182803682214,0.193089549832899,0.031295036276582,0.631557832143501,0.036353829768721,0.137735762543776,0.040527831274701,0.185951792399143,0.102758172111530,0.421091081461130,0.217160319429549,0.193684918918296,0.773372540228283
"loc 00031",0.771655821000751,0.627440453457266,0.341581795359537,0.542933421122623,0.020469431028230,0.374775571686502,0.642646784578097,0.069587914603789,0.351051118692202,0.611384010807339,0.035660699660294,0.398965130104344,0.592510746146536,0.580021234726569,0.153832925281872,0.045366826548959,1.000000000000000,0.404178858387933,0.625210384424521,0.270817901511800,1.000000000000000,0.055016906845681,0.473842388810380,0.452188390325327,0.020071890750586,0.294490741564643,0.380497949224241,0.129995936795884,1.000000000000000,0.760548630941154,0.000000000000000,0.676922402373521,0.711580039103672,0.712108511958568,0.065865600597485,0.611877131958108,0.741213960835861,0.609540860389063,0.424751267693922,0.037432739075749,0.764473172843434,0.622686246231115,0.739911283593164,0.214414944001586,0.881052576042119,0.715185672133219,0.362659094260715,0.576060976639058,0.774764025905693,1.000000000000000,0.090664458180006,0.478190896004248,0.593847281321310,0.630566149177345,0.491324344071547,0.059592243252182,0.879392980462366,0.184733837234240,0.737472232371202,0.433874617476706,0.525545747455560,0.428703953094957,0.336419707456887,0.780641590595075,0.416465730231897,0.908591282374811,0.676332307227748,0.565658119837613,0.660591432227680,1.000000000000000,0.280029035284969,0.450991813923380,1.000000000000000,0.029740706275831,1.000000000000000,0.429200988955995,0.043048183205087,0.162718553122839,0.535262003700953,0.086832645288625,0.343186624680201,0.012280066593012,0.072066672519619,0.078531130712681,0.441467551252658,0.267236205614586,0.809790706914235,0.023726021354241,0.989263661517441,0.319817951607088,0.938611723065454,0.265325918450736,0.343566060028735,0.070077003907644,0.211002518175993,0.232780292262247,0.062264092871935
"loc 00032",0.012751009373240,0.014005810143722,0.067331989815447,0.054352961519374,0.620372264546359,0.053809284959817,0.022864131948687,0.404867466125903,0.062221355452478,0.047812159969809,0.869339021174368,0.045508178840473,0.037307936398810,0.036918236084395,0.203373712037273,0.396595412459776,0.164552969094315,0.177415067656024,0.030139321610289,0.103223978598024,0.171786605090136,0.438609192479013,0.023459055144422,0.063507590092574,0.725695047982487,0.230159220262059,0.218820203427744,0.490849275959889,0.112054372579056,0.024500238351653,0.676922402373521,0.000000000000000,0.036371076517793,0.005193738931296,0.391594535875078,0.043940019041467,0.009438199315415,0.019726805653159,0.034706318704796,0.444196614969013,0.093028154084419,0.014696737665605,0.027748640370648,0.206781610378468,0.022631550884521,0.001539258415678,0.068833988862695,0.016931796377459,0.030832538429418,0.163783185567703,0.296319159127601,0.038331562268387,0.189392426818966,0.016235725074123,0.036268289617516,0.958915468488093,0.083834178199578,0.333357236420853,0.023128203908791,0.089695704490675,0.201382051329829,0.065359400455109,0.070202452387980,0.009168396203754,0.036302497726591,0.057298932121494,0.036483822343380,0.052181935103397,0.004220966946691,0.175377969391628,0.096797624542545,0.038905414223069,0.102667001912897,0.533044220424413,0.103201376666014,0.033362708685338,1.000000000000000,0.218639283590982,0.100863230210973,0.307813465064564,0.250434015586435,0.790092908041214,0.432245466154325,1.000000000000000,0.033455623121988,0.173067614658947,0.054544726285784,0.551628610643501,0.045987352407128,0.134432733101659,0.069196893881654,0.146280844160638,0.070989558679724,0.368258137018475,0.196002291534218,0.174106999352965,0.715039480902414
"loc 00033",0.029885465854393,0.056100243210915,0.110808586020807,0.063792107017696,0.631279361183512,0.099846639994756,0.044756730191771,0.413885020577672,0.105822542290681,0.049974552988120,0.877447093929769,0.089062157450025,0.044140517794625,0.035694354603645,0.237180440842613,0.420342496799820,0.113076319048241,0.164398962807667,0.048809966502616,0.138506771541597,0.092268765998752,0.445439657857264,0.053962031426694,0.075656981543199,0.730349725696481,0.218972092188677,0.212539082648292,0.484171634092585,0.144128783689581,0.045025960238384,0.711580039103672,0.036371076517793,0.000000000000000,0.038753103836725,0.404873478611694,0.036758136382873,0.038773889948190,0.025075961993373,0.072807824557458,0.461774530964111,0.048605853334009,0.041871872570606,0.028108738352702,0.196722053535573,0.045695621385075,0.035544093061576,0.095812694680139,0.024428323327601,0.027520080779190,0.093486198883161,0.327422186762877,0.072617936028045,0.131816164323446,0.018629760046234,0.070212022306829,0.959712751486385,0.042104945647214,0.334995025451783,0.029956190887258,0.073409542300879,0.148302411695450,0.060931490238637,0.116450482318912,0.033830054528688,0.069163034417487,0.036996899048332,0.031452806458920,0.057058432634517,0.041136918827706,0.129051795137101,0.129966910521556,0.081331920429180,0.076466926758241,0.539247012245441,0.107756107872140,0.065704317848843,1.000000000000000,0.234441673752102,0.079376924261911,0.339399016878695,0.249506252746115,0.814221358159524,0.422574592551237,1.000000000000000,0.077258488471741,0.156114659989567,0.034036814884493,0.564094903838007,0.067774654849198,0.144752064503342,0.044178375161035,0.132410283627102,0.108975096697278,0.391863872451199,0.208904431946535,0.188136040226433,0.739346923855322
"loc 00034",0.009209930858055,0.011728910480717,0.078728112988477,0.059734138071262,0.645012934219797,0.064683331946432,0.026801215969991,0.422595447527232,0.074620798277675,0.043103365096708,0.909945530315325,0.056447767720448,0.044726888873289,0.039721982400372,0.219877309221687,0.419786157334821,0.148625126473733,0.198177405457034,0.029934604300529,0.122958494864444,0.161991852580064,0.458015572929051,0.034158941361424,0.071481379402338,0.751741999924999,0.256591510268207,0.245258272374986,0.533359191533146,0.098466986314338,0.015599842775639,0.712108511958568,0.005193738931296,0.038753103836725,0.000000000000000,0.420466026086058,0.044949074255789,0.002924841702134,0.020906003341762,0.050818746904407,0.466264117597098,0.097289704115899,0.018817400346268,0.028520867325020,0.211625998713636,0.016771104802071,0.002503108462508,0.081305725986319,0.023064683702879,0.028970746028447,0.149904119247406,0.324995132250250,0.043263823305945,0.209028271392404,0.019819946018874,0.039288733033395,0.995258750453052,0.082007519813198,0.367942113359626,0.024990693270329,0.085590376159739,0.221701347775828,0.069379609191113,0.081808684811976,0.007549453898909,0.049967792984589,0.052201702166054,0.040205899023452,0.061653625858632,0.003946952883557,0.156283765657452,0.116811238675165,0.046772347704854,0.090387285193055,0.565828746167529,0.086120319533040,0.044522596617033,1.000000000000000,0.238416938017796,0.114261226680611,0.338686247658105,0.279644687261565,0.821247442388961,0.447203447736778,1.000000000000000,0.042182622629488,0.175496925600380,0.054821803632924,0.580112565062858,0.034189132086582,0.151893447815198,0.063716474941057,0.160702286672278,0.079390275487226,0.398198009517862,0.212330878248933,0.187778328273451,0.755200972934407
"loc 00035",0.452163594613815,0.347477464350235,0.153316948562625,0.266060544538082,0.067371696934767,0.176337151922920,0.349560879263976,0.046138020311089,0.158455564009556,0.316453291037738,0.108199549377120,0.189865151797185,0.304491459457279,0.305367156928282,0.051793687206188,0.022419822291575,0.810061323201130,0.159531934089922,0.332652917363481,0.103132361929826,0.718033225174323,0.040678999671664,0.234840006611751,0.201426237545980,0.090385210201607,0.094041317467082,0.147643862105284,0.040443319138954,0.826836074486440,0.439455452144247,0.065865600597485,0.391594535875078,0.404873478611694,0.420466026086058,0.000000000000000,0.329576055659873,0.438045909076082,0.327432238429808,0.207667231974830,0.029766795002240,0.427268973675013,0.340114590527589,0.416461950827699,0.077591044294664,0.552100140891331,0.419005407172314,0.153453611550248,0.301772200638479,0.442734997379951,0.812674296749800,0.014104436674613,0.236560839176115,0.304101147085241,0.340523140482706,0.238179404312696,0.146131296716265,0.521999279427165,0.041624267103386,0.418531912987375,0.211866243049189,0.252202196035307,0.192774979893697,0.152999599249533,0.465582889220754,0.198939793618287,0.547338199602673,0.364981155790634,0.285241617328165,0.375447391009662,0.891525017937045,0.110127492931737,0.217305923466462,0.734676237218993,0.014479802876993,0.802699436445972,0.206038639513313,0.193802401254082,0.029644398177513,0.255617921299776,0.012798444628770,0.129602020502406,0.110922429431618,0.033719800423388,0.263232834269276,0.219288559746449,0.105071679444455,0.466275757117693,0.044908210465987,0.635629765552488,0.110665581814983,0.573156599457261,0.096556471348072,0.151153629041697,0.003440520395526,0.051219385742038,0.064543009411413,0.064625649556036
"loc 00036",0.029263539249281,0.036542583137247,0.070452179250220,0.064211507640877,0.542894909278972,0.062642534153938,0.064858620612757,0.347451923235274,0.067934197127445,0.048597241970249,0.774168187208922,0.055394848558974,0.063922138721801,0.001321166161332,0.179288381814607,0.341497160175784,0.203151167228089,0.159533249334761,0.054470202671167,0.099215244075296,0.173264197352484,0.375211934932514,0.036745328967799,0.068190774166927,0.632109828304302,0.201339937795371,0.202899772516493,0.425532206244529,0.184105141890705,0.057006746090337,0.611877131958108,0.043940019041467,0.036758136382873,0.044949074255789,0.329576055659873,0.000000000000000,0.050428950088376,0.008217836327010,0.061227835913537,0.379386727751395,0.106775482843835,0.056150351079725,0.058675192618194,0.140868926490060,0.060239585726958,0.043108356486229,0.048602217047734,0.012636057348197,0.059259991207996,0.177451856773341,0.256412726229290,0.062479387858465,0.187497058287488,0.012548556524438,0.045903079338168,0.841375476181611,0.108123593357474,0.283326961370476,0.062358980299467,0.041729692571505,0.189914145604935,0.040626203016817,0.075483121205059,0.043955943940756,0.051980806155000,0.091851066381093,0.061125762307389,0.074557844589722,0.033832065478189,0.223071457027405,0.096893647805724,0.058322696495975,0.158197855111811,0.455132030564340,0.167139545966116,0.045942192263548,0.947198899323698,0.183412401479026,0.101175318629237,0.269409724874975,0.237353232753077,0.709263632145173,0.344169330886015,1.000000000000000,0.047370783981658,0.107624278688145,0.082996417107528,0.467985962474277,0.105874944561206,0.124962487700379,0.109406763858468,0.097059080308120,0.067483087320799,0.326469662581924,0.145269499721399,0.125722989761762,0.624342227062223
"loc 00037",0.009133364672140,0.014922920100414,0.090800447112351,0.049696351829718,0.674434078441906,0.076936034412104,0.019186742275905,0.449100612881931,0.086395296482959,0.038783952370911,0.936563736408792,0.068660061070561,0.036507757553660,0.045782600079874,0.237858832050423,0.443576523749859,0.123398283120805,0.189359098006449,0.020895779215244,0.134128945776318,0.138456535079578,0.483958850534059,0.039503751199329,0.068203408756463,0.780617374678631,0.252181967234688,0.237447082730586,0.547019839709514,0.089219024043703,0.010507490745572,0.741213960835861,0.009438199315415,0.038773889948190,0.002924841702134,0.438045909076082,0.050428950088376,0.000000000000000,0.023783683168906,0.059682724334272,0.491721088538707,0.079214649755553,0.013894002486079,0.018527195897695,0.225838998536324,0.017659416210304,0.006256082556458,0.088613282277471,0.027967486123468,0.018619709745879,0.137722327409497,0.342785321626529,0.041455388321381,0.191283691432448,0.022605019437903,0.042241515021412,1.000000000000000,0.062985869684893,0.377618322697460,0.015532189430368,0.095696940971408,0.204984627044788,0.077522009264293,0.094969651783272,0.004796705317666,0.058968863535585,0.036968301234103,0.029714655963353,0.051203257893680,0.008577090504018,0.136767921088589,0.128100169572098,0.051598593105387,0.073426612716270,0.588591719252457,0.074405633724914,0.053642380569168,1.000000000000000,0.250814000830886,0.100600170816102,0.356447200157122,0.272167621293045,0.853896066980391,0.465777163635402,1.000000000000000,0.052845683501362,0.186733676048185,0.039761028886205,0.607982388078029,0.023966229590684,0.151212373115696,0.046675786506518,0.172815636909283,0.089673289863828,0.416897694971761,0.221280417861446,0.196683366249116,0.779572849718261
"loc 00038",0.015688129494669,0.016437193643984,0.054306150582129,0.039405131887857,0.544146076160015,0.045436272574441,0.032339442048416,0.344181020925164,0.050731213271551,0.026454936562480,0.778798555104865,0.038084038452897,0.034659699503709,0.005308700762736,0.167795160567861,0.338009477365987,0.174260570984711,0.137502240934640,0.026539741801932,0.083808283409994,0.156120489914740,0.373028442645375,0.018824746670366,0.044232265617781,0.637854364761598,0.183798627014096,0.178510680498613,0.425129841322447,0.157240327703388,0.029120362313722,0.609540860389063,0.019726805653159,0.025075961993373,0.020906003341762,0.327432238429808,0.008217836327010,0.023783683168906,0.000000000000000,0.038647645184422,0.378678000969500,0.081382662694795,0.025062317813069,0.031359109309150,0.141840049930912,0.040657329896828,0.020414333720387,0.039650139857065,0.004012480091745,0.033486235475583,0.163959618699553,0.249358806588616,0.033636553655487,0.163949676934946,0.003883506061077,0.025636400204375,0.856689309485157,0.081408206794161,0.278190610689951,0.032506390101014,0.046062059647891,0.167874655191225,0.034659651969707,0.058688173247106,0.022443445918079,0.032505742777989,0.064086467405996,0.033988277227218,0.044840611127950,0.013331886341189,0.195754343455928,0.080712173970499,0.033652010551550,0.126190103115861,0.458782583893551,0.138822599874132,0.027259032641969,0.951142496299635,0.172531895466511,0.076957944795077,0.261833731230505,0.210122485608756,0.711364526849804,0.348652763019252,1.000000000000000,0.028821064126998,0.108718329095435,0.055402105044595,0.475486247883745,0.075609856908564,0.103375379121475,0.079606234555644,0.099190134738271,0.052550620858539,0.317686110064871,0.140741018899728,0.120864321301493,0.632706159093153
"loc 00039",0.070600872174122,0.037020098132784,0.011085269900343,0.042035750887011,0.390956347460551,0.007898017661508,0.039979975616564,0.228301367975601,0.008600246338396,0.057859417442735,0.586517128723810,0.006626234990079,0.038650506244096,0.046900830680025,0.079387653360903,0.212570554073305,0.292286448203890,0.103411659031992,0.043850465077339,0.020455507112045,0.273311535449218,0.252075037909902,0.004798169035152,0.028971947138230,0.476821553921674,0.120857224722789,0.128758934970110,0.292550043712835,0.256413871288061,0.074965258684305,0.424751267693922,0.034706318704796,0.072807824557458,0.050818746904407,0.207667231974830,0.061227835913537,0.059682724334272,0.038647645184422,0.000000000000000,0.251225208842106,0.121619285596252,0.030242451388941,0.067773132388971,0.103873430157053,0.106687544698266,0.046435627321102,0.017358424729831,0.025904884682231,0.079393715795569,0.296154764156881,0.135581135143317,0.016759726060999,0.153828852974083,0.038443842609391,0.020039399564198,0.668090590235157,0.143398251520878,0.179188720333070,0.063112387970188,0.059518680577898,0.148590504108463,0.032419101876829,0.012314380020435,0.068246639200003,0.001212871480450,0.131466425537571,0.058423886729459,0.043437152858926,0.036780672012053,0.325717908975998,0.017036824530289,0.011468189948847,0.221698153463005,0.314833602953126,0.243978670114776,0.002902453861974,0.723529113457368,0.090286699979971,0.073903950720862,0.142727578868539,0.144852422026147,0.523477898431152,0.253646145715509,0.841368058169751,0.007342451815882,0.089034034752822,0.103915633185893,0.334685938839594,0.147970778710032,0.053030287208059,0.147173581927681,0.059710586030129,0.015401480313274,0.187319329047080,0.085092183264688,0.073438606139875,0.464124337303926
"loc 00040",0.513922703790896,0.400223459890180,0.182953989680411,0.346261149506024,0.017919960939172,0.208713352470655,0.423159899726887,0.008379116595307,0.191343723000628,0.390930134431879,0.110740344407603,0.227426545720709,0.383790862425882,0.355242270276312,0.052972904162458,0.002383535450818,0.903800481546314,0.268335399448698,0.405560222925122,0.139080044748931,0.811322957929366,0.004848423833204,0.282712646840935,0.275038716137479,0.039833204631809,0.192855573831459,0.264444617042774,0.123771245253263,0.897822229101121,0.510757548137365,0.037432739075749,0.444196614969013,0.461774530964111,0.466264117597098,0.029766795002240,0.379386727751395,0.491721088538707,0.378678000969500,0.251225208842106,0.000000000000000,0.527863978026585,0.404768411731158,0.495401124846946,0.078009317154305,0.605996919101335,0.472418313303232,0.198613390966522,0.356886345569731,0.522191373701494,0.896856648020116,0.034621011378063,0.291343498230259,0.417472656550930,0.399971908675382,0.296583167818352,0.136247707589623,0.615861595244593,0.131007080934084,0.495656320399259,0.230290759597732,0.367520594349511,0.237471055577166,0.180859643934138,0.524022711886155,0.240182413671795,0.634132057444037,0.447254563507391,0.367194293834088,0.427247964126450,0.974670160201471,0.145240111722648,0.270100219561995,0.818539550196510,0.027101267278772,0.874778776397169,0.248220802594720,0.150331620731104,0.068677896512416,0.350893102197261,0.036734711578357,0.243901530439900,0.056413875618045,0.013958083062242,0.195752712331981,0.258391464481858,0.112155334009204,0.556802642914832,0.010445549762374,0.701423345080495,0.188284226434035,0.662449073603770,0.120984940935297,0.180915515476912,0.033159298077505,0.097659527403382,0.108145220300818,0.106732332220192
"loc 00041",0.083888134723581,0.106694257216818,0.168686141131222,0.043289060034675,0.700639913762350,0.160903489120973,0.040485357032581,0.490401333478123,0.162259553342335,0.055285309972157,0.896385502443117,0.149520341225991,0.030193880649300,0.102299512160050,0.296439651236753,0.481917860106636,0.091506826620177,0.104206149860501,0.044132225768496,0.182196304951459,0.067249027389979,0.516137779049393,0.099994421445489,0.068020705355448,0.791607801696195,0.167083733095411,0.144526865224216,0.465836599464055,0.196291662770399,0.063354702777176,0.764473172843434,0.093028154084419,0.048605853334009,0.097289704115899,0.427268973675013,0.106775482843835,0.079214649755553,0.081382662694795,0.121619285596252,0.527863978026585,0.000000000000000,0.053912146585505,0.024722696776832,0.254800047876622,0.115646176848313,0.093923101991261,0.139001489701860,0.080922822976834,0.025875700874376,0.123622116381011,0.367505743757124,0.084786910749519,0.044429385130366,0.072297174847734,0.099901635476653,0.984134172173247,0.009017052519734,0.314815497452752,0.028925652864166,0.139186359934411,0.061392422262773,0.103435748718686,0.177687978286083,0.081511647683556,0.120550798122554,0.025619541925961,0.017513243156814,0.031844023735891,0.099387416744528,0.140577202779336,0.175296160812582,0.115634597793914,0.078021015315654,0.570467548823381,0.145723329137697,0.118490164065755,1.000000000000000,0.256506709593694,0.030274806063408,0.376481338291470,0.176849554971430,0.879601474160856,0.471260604944897,1.000000000000000,0.137998150751013,0.211672694557778,0.009945017735899,0.633735806892401,0.101184777439975,0.124447983470437,0.025389323847458,0.181820289425070,0.160706273715294,0.415637031606266,0.226857865649112,0.211000367894103,0.746254042926673
"loc 00042",0.028175003709749,0.019907809343397,0.059081748171600,0.016772400068251,0.573042326838502,0.050218036708269,0.001834497460865,0.372095213945469,0.054417537226011,0.026372731230741,0.795360847403221,0.043893325128653,0.008341751160969,0.046226356677942,0.177881435620662,0.358176796954330,0.156700380349149,0.113826181327561,0.005226556263133,0.083655142949767,0.157025167596338,0.401067513959858,0.018870758792510,0.028415768162309,0.669627444865257,0.162823069234360,0.150829196120630,0.425871964739344,0.149383692688931,0.019363979330263,0.622686246231115,0.014696737665605,0.041871872570606,0.018817400346268,0.340114590527589,0.056150351079725,0.013894002486079,0.025062317813069,0.030242451388941,0.404768411731158,0.053912146585505,0.000000000000000,0.012007631809984,0.179518434333929,0.052290604661957,0.018474518047113,0.054240256492180,0.023026246931213,0.017316153790646,0.182099176960769,0.257835463630240,0.013568582756142,0.123863903594073,0.023447538726676,0.023233395716326,0.884908207820117,0.057210569429158,0.275847091980360,0.008937184535540,0.084188060738552,0.129800264054824,0.052849970292651,0.063373043894137,0.021606500749301,0.031023030541467,0.044758857474444,0.011561597783592,0.015282213940206,0.016552354442423,0.188362576510283,0.078771121380717,0.026248327562465,0.105755057570197,0.478479699569771,0.129733576518977,0.029429433723776,0.968019775193493,0.177519383423277,0.048989920745474,0.267933854487586,0.177128561790915,0.735167494645269,0.383435862856060,1.000000000000000,0.034529650629190,0.148085775237694,0.031249559321461,0.509956001502982,0.059526742274274,0.085272408529056,0.054332528532781,0.124163426955510,0.058563339136222,0.319662077781004,0.155271592393014,0.137180952102950,0.648617018952403
"loc 00043",0.025445898522041,0.037436422624421,0.107178033364396,0.026134751417000,0.675314113418054,0.096460076055543,0.007781745738954,0.454416381684727,0.101740276575870,0.027940352696211,0.906833032207667,0.086679395366606,0.012000846047687,0.053366125618491,0.247715165943856,0.447370635879934,0.095022441404647,0.128245020843724,0.011093956397125,0.136935225416326,0.087958495362714,0.485425018625770,0.047406106686929,0.048564379507137,0.776601425234517,0.192075883702778,0.171029226220913,0.492135456398661,0.123109846075227,0.016629990765519,0.739911283593164,0.027748640370648,0.028108738352702,0.028520867325020,0.416461950827699,0.058675192618194,0.018527195897695,0.031359109309150,0.067773132388971,0.495401124846946,0.024722696776832,0.012007631809984,0.000000000000000,0.223631348636516,0.045180445503689,0.027363286597378,0.091849731753243,0.034173616083350,0.000896908800765,0.118145521764860,0.337262542758195,0.041527353500678,0.104282062148232,0.027896037080231,0.048818651788788,0.995690280145827,0.021043809340303,0.328358357472680,0.000740154594026,0.100116288162022,0.120252672884387,0.071879140772217,0.114400488780965,0.020462807067540,0.067381478655121,0.012794745980363,0.003208861110722,0.020614102791147,0.031264506668691,0.125275590024404,0.130814480340630,0.061015158419682,0.060201851720678,0.565724702024814,0.091297532595843,0.064203661496273,1.000000000000000,0.235270191327417,0.047122966891587,0.348413519608456,0.204261784245513,0.855458565624899,0.456749076760844,1.000000000000000,0.072905561715405,0.182362292513983,0.006098760585489,0.606548074892008,0.042305001165887,0.118643577052140,0.019525299201999,0.160059636775437,0.102464008875917,0.398781306163725,0.203631510938371,0.182892001748295,0.746708317125744
"loc 00044",0.234339249889943,0.168992324002024,0.062735651651059,0.140250965099904,0.154058071451044,0.077085183467412,0.190470509391382,0.061000687405758,0.068232364849304,0.152909420060707,0.318958883701484,0.085815318027192,0.163249507773561,0.128115706742791,0.027885245873376,0.067486180683092,0.512444323199073,0.133260857230064,0.170857577485067,0.053288886964947,0.434138770462706,0.070518713375161,0.107024541142677,0.101864191373186,0.204430451790639,0.110133525301368,0.153132534009851,0.182972240274716,0.530310932583872,0.233789105628268,0.214414944001586,0.206781610378468,0.196722053535573,0.211625998713636,0.077591044294664,0.140868926490060,0.225838998536324,0.141840049930912,0.103873430157053,0.078009317154305,0.254800047876622,0.179518434333929,0.223631348636516,0.000000000000000,0.304091264074903,0.220141423939227,0.060658565341747,0.136428490991341,0.237798112936128,0.500124946165728,0.060657425526573,0.113984050219458,0.223116348838626,0.159913598482609,0.108984423285869,0.354712988840868,0.307212722890211,0.123406491969778,0.229075343015841,0.052110794660707,0.197337790528000,0.066887476965016,0.066164241834036,0.246622965020876,0.090193564796940,0.313936126722498,0.195521202094554,0.158033071030367,0.188554447359447,0.565719861462608,0.056129872467358,0.105057456839915,0.451408820377556,0.129412573550558,0.495444156616055,0.090908882448389,0.426531846970507,0.033468650923266,0.153707986055504,0.069322117128437,0.156470442311160,0.256775195644371,0.054345417329301,0.497989512467169,0.099241095731509,0.003401810895929,0.265928956695187,0.125950338789372,0.371739598102171,0.077285555750178,0.338508282985697,0.024235432323626,0.053452989965026,0.081880345978720,0.028915231565951,0.025434641610711,0.257200272800373
